,BAD,LOAN,MORTDUE,VALUE,REASON,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Missing_Self,JOB_Mgr,JOB_Missing,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,"LOAN_BINS_(1011.2, 9980.0_","LOAN_BINS_(9980.0, 18860.0_","LOAN_BINS_(18860.0, 27740.0_","LOAN_BINS_(27740.0, 36620.0_","LOAN_BINS_(36620.0, 45500.0_","LOAN_BINS_(45500.0, 54380.0_","LOAN_BINS_(54380.0, 63260.0_","LOAN_BINS_(63260.0, 72140.0_","LOAN_BINS_(72140.0, 81020.0_","LOAN_BINS_(81020.0, 89900.0_",HomeImp_Office_False,HomeImp_Office_True
622,0,0.07545045045045046,0.10900482279923619,0.06338298095668285,0,0.29268292682926833,0.0,0.0,0.08995426715787994,0.0,0.3098591549295775,0.17841773706801514,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
623,0,0.07545045045045046,0.11607172058457256,0.0601479639914189,0,0.5609756097560976,0.0,0.0,0.23536960062863405,0.1764705882352941,0.4084507042253521,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
624,0,0.07545045045045046,0.13317919831340394,0.0646295769947011,1,0.14634146341463417,0.0,0.0,0.10531569837389014,0.0,0.47887323943661975,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
625,0,0.07545045045045046,0.09168350159879442,0.049898043304175334,0,0.2682926829268293,0.0,0.0,0.1977354556755227,0.0,0.4507042253521127,0.1744761908443132,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
626,0,0.07545045045045046,0.13417042569945684,0.06553415519825831,0,0.5609756097560976,0.0,0.0,0.2242825120073984,0.11764705882352941,0.4084507042253521,0.1896537553950849,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
627,0,0.07545045045045046,0.1803777663157763,0.02632357953506803,0,0.04878048780487805,0.0,0.0,0.2526150853281825,0.0,0.18309859154929578,0.11204416960040717,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
628,0,0.07545045045045046,0.26903269792471196,0.13621744786291926,0,0.14634146341463417,0.0,0.06666666666666667,0.1493422826644288,0.0,0.26760563380281693,0.16399132895658228,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
629,0,0.07545045045045046,0.12875892796493973,0.1026820095080958,1,0.17073170731707318,0.0,0.0,0.18900539382715142,0.11764705882352941,0.3380281690140845,0.15436407339748198,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
630,1,0.07657657657657659,0.16392737372543,0.07924081475724401,1,0.0975609756097561,0.0,0.0,0.08189875371949693,0.0,0.323943661971831,0.17977038004558643,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
631,0,0.07657657657657659,0.10722111666545069,0.05812534128072706,0,0.17073170731707318,0.1,0.0,0.0942207625033485,0.058823529411764705,0.35211267605633806,0.12271219456447663,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
632,0,0.07657657657657659,0.10724124310983754,0.04462860990978985,0,0.24390243902439024,0.0,0.0,0.15889082331019344,0.0,0.3098591549295775,0.1566230732290145,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
633,1,0.07657657657657659,0.314113417545731,0.1870082756522221,1,0.24390243902439024,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
634,0,0.07657657657657659,0.09752268627653231,0.05632326110467043,0,0.34146341463414637,0.0,0.0,0.0749879693333847,0.0,0.15492957746478875,0.1544771822582012,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
635,0,0.07657657657657659,0.1803777663157763,0.02783553423775429,1,0.4878048780487805,0.0,0.0,0.16445436471795166,0.0,0.2112676056338028,0.17289786830431017,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
636,0,0.07657657657657659,0.1803777663157763,0.06967846785445136,1,0.024390243902439025,0.0,0.0,0.050573398507301866,0.0,0.056338028169014086,0.19997953083764838,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
637,0,0.07657657657657659,0.1803777663157763,0.07491252009354776,1,0.0,0.0,0.0,0.04782764516023245,0.0,0.056338028169014086,0.18665136746575361,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
638,0,0.07657657657657659,0.1890829134034572,0.10297803184068102,0,0.0975609756097561,0.0,0.0,0.09956013699041132,0.0,0.35211267605633806,0.17212733346451672,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
639,0,0.07657657657657659,0.1803777663157763,0.03234073467789586,1,0.4634146341463415,0.0,0.0,0.15783661367162494,0.0,0.2112676056338028,0.1839964896988143,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
640,0,0.07657657657657659,0.10148004840409874,0.053071732933604905,0,0.04878048780487805,0.0,0.06666666666666667,0.0816332194681431,0.0,0.28169014084507044,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
641,1,0.07657657657657659,0.1341427518384249,0.07314464170093724,0,0.29268292682926833,0.2,0.0,0.06914622572627378,0.5882352941176471,0.11267605633802817,0.2186251392698996,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
642,0,0.07657657657657659,0.1803777663157763,0.03434920492647207,1,0.23110539270530317,0.02545696877380046,0.029962825278810407,0.24405309404940587,0.06976794387479764,0.16901408450704225,0.14245961538312754,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
643,0,0.07657657657657659,0.19238113447735397,0.13557115209297224,1,0.7073170731707318,0.0,0.0,0.284741903086342,0.058823529411764705,0.5211267605633803,0.17154424099657622,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
644,0,0.07657657657657659,0.1803777663157763,0.07956278327037453,2,0.21695456454852105,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.11253408439185231,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
645,0,0.07657657657657659,0.10031019882411248,0.053712131844337076,0,0.1951219512195122,0.0,0.0,0.17423280479392367,0.058823529411764705,0.3098591549295775,0.15270746349608816,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
646,0,0.0777027027027027,0.12814758721668884,0.06835639201848312,1,0.18292682926829268,0.0,0.0,0.1134761670156706,0.0,0.23943661971830987,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
647,0,0.0777027027027027,0.11866803191047756,0.06276734885465304,0,0.5609756097560976,0.0,0.0,0.22101280626717187,0.1764705882352941,0.4084507042253521,0.20081160526346858,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
648,0,0.0777027027027027,0.10942244652026355,0.05688700084560961,0,0.17073170731707318,0.02545696877380046,0.06666666666666667,0.07249503670888763,0.06976794387479764,0.22535211267605634,0.17742037855765216,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
649,0,0.0777027027027027,0.1496954617383713,0.09390630362456348,0,0.34146341463414637,0.0,0.0,0.1746201643469666,0.0,0.23943661971830987,0.11360684859896072,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
650,0,0.0777027027027027,0.20248209375400955,0.1148248220033046,0,0.5853658536585367,0.0,0.0,0.045019477166434486,0.11764705882352941,0.18309859154929578,0.15600764375230158,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
651,0,0.0777027027027027,0.1722899113681705,0.08641493367802441,0,0.0975609756097561,0.0,0.0,0.10192047722740612,0.0,0.4366197183098592,0.16192843681889507,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
652,0,0.0777027027027027,0.441825770402554,0.28749665353239556,0,0.2105420202208576,0.0,0.0,0.11856499034601567,0.0,0.3098591549295775,0.19335965336247632,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
653,0,0.0777027027027027,0.1852312151089218,0.10439445742408679,0,0.024390243902439025,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.13221543935770247,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
654,1,0.0777027027027027,0.11980769182388354,0.08611773197359623,1,0.04878048780487805,0.0,0.2,0.11073339290162144,0.0,0.2112676056338028,0.22918790232055714,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
655,1,0.0777027027027027,0.06525244850774993,0.04003967406879748,0,0.04878048780487805,0.0,0.0,0.08850969828357036,0.058823529411764705,0.28169014084507044,0.16399132895658228,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
656,1,0.0777027027027027,0.11512326189284176,0.06486545136329488,0,0.12195121951219512,0.0,0.0,0.04593830246209973,0.11764705882352941,0.2535211267605634,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
657,1,0.0777027027027027,0.1482740316035493,0.09723920845279388,1,0.0975609756097561,0.2,0.06666666666666667,0.11972491747476215,0.0,0.1267605633802817,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
658,1,0.0777027027027027,0.14072661495847663,0.0775436986752116,0,0.5365853658536586,0.0,0.26666666666666666,0.1895454305895896,0.058823529411764705,0.28169014084507044,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
659,1,0.0777027027027027,0.0778314762495377,0.03597084121055444,1,0.04878048780487805,0.0,0.0,0.15387871158920982,0.0,0.0,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
660,1,0.0777027027027027,0.07956562101402058,0.04717487371875992,0,0.07317073170731708,0.0,0.0,0.08879502935190843,0.0,0.18309859154929578,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
661,1,0.0777027027027027,0.11382259042434091,0.07117509072317901,1,0.21951219512195122,0.0,0.0,0.07073357254806119,0.0,0.28169014084507044,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
662,0,0.0777027027027027,0.10802114282982839,0.0567277856468088,1,0.24146341463414636,0.0,0.0,0.07900817361289693,0.1764705882352941,0.47887323943661975,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
663,0,0.0777027027027027,0.16925836568239966,0.09305243841025393,0,0.36585365853658536,0.0,0.06666666666666667,0.07641166086534058,0.0,0.1267605633802817,0.16399132895658228,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
664,0,0.0777027027027027,0.17322327522661118,0.08904257414415934,0,0.1951219512195122,0.0,0.0,0.09201927045922449,0.0,0.323943661971831,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
665,0,0.0777027027027027,0.1803777663157763,0.030930205953704937,1,0.23110539270530317,0.02545696877380046,0.06666666666666667,0.06451335519665946,0.058823529411764705,0.14084507042253522,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
666,0,0.0777027027027027,0.1928541059204452,0.09293450122595703,0,0.002439024390243903,0.4,0.0,0.15387871158920982,0.0,0.056338028169014086,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
667,0,0.0777027027027027,0.09231748459698053,0.045366023948324646,1,0.5121951219512195,0.1,0.06666666666666667,0.1962792438725598,0.058823529411764705,0.2535211267605634,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
668,0,0.0777027027027027,0.1940616925836568,0.12796184496213625,1,0.1951219512195122,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
669,0,0.0777027027027027,0.1550667065841147,0.08462464722039748,0,0.09268292682926829,0.0,0.0,0.1780465884234297,0.0,0.22535211267605634,0.16399132895658228,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
670,0,0.0777027027027027,0.09795792063639816,0.054251104776573904,0,0.0975609756097561,0.0,0.0,0.1623819126150222,0.058823529411764705,0.3098591549295775,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
671,0,0.0777027027027027,0.18752059815792715,0.10378472218127183,0,0.04878048780487805,0.0,0.0,0.06251603769774905,0.11764705882352941,0.3380281690140845,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
672,0,0.0777027027027027,0.15833725379697952,0.10095422975814622,0,0.3902439024390244,0.02545696877380046,0.029962825278810407,0.11989611611747697,0.23529411764705882,0.22535211267605634,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
673,0,0.0777027027027027,0.11808436502325861,0.061327335834387896,0,0.2682926829268293,0.0,0.0,0.09204780356349032,0.058823529411764705,0.26760563380281693,0.16399132895658228,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
674,1,0.0777027027027027,0.09008596507558737,0.11059683143055454,1,0.36585365853658536,0.6000000000000001,0.13333333333333333,0.1537649142621888,0.0,0.4225352112676056,0.16399132895658228,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
675,1,0.0777027027027027,0.006131018121347365,0.11059683143055454,0,0.024390243902439025,0.30000000000000004,0.13333333333333333,0.08768223817426199,0.3529411764705882,0.2112676056338028,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
676,1,0.0777027027027027,0.15368804514361475,0.11059683143055454,0,0.21951219512195122,0.1,0.06666666666666667,0.1137614980840087,0.058823529411764705,0.36619718309859156,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
677,1,0.0777027027027027,0.05001673010689658,0.027540691277012037,0,0.0,0.1,0.06666666666666667,0.028618706440211465,0.5294117647058824,0.04225352112676056,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
678,1,0.0777027027027027,0.21319187797336767,0.12383404351174476,0,0.17073170731707318,0.1,0.2,0.12426168150670532,0.058823529411764705,0.28169014084507044,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
679,1,0.0777027027027027,0.08537889289461038,0.12713628467205795,0,0.2105420202208576,0.0,0.0,0.14400659162744311,0.1764705882352941,0.4225352112676056,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
680,1,0.0777027027027027,0.0755672512560159,0.03389396739508603,1,0.0975609756097561,0.0,0.0,0.06801623212381042,0.11764705882352941,0.11267605633802817,0.15164738357230106,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
681,0,0.0777027027027027,0.11344018798099056,0.06776434735331269,0,0.04878048780487805,0.0,0.0,0.08559400548976302,0.1764705882352941,0.16901408450704225,0.1891101957538267,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
682,1,0.0777027027027027,0.22748920090468366,0.12495090864703642,0,0.1951219512195122,0.0,0.2,0.12995465444687346,0.0,0.26760563380281693,0.12788266593547268,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
683,0,0.0777027027027027,0.20684701638040992,0.13332208998843037,1,0.6829268292682927,0.0,0.0,0.282627435720675,0.058823529411764705,0.5211267605633803,0.17179639523837784,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
684,0,0.0777027027027027,0.13911901521307615,0.07449738120482269,1,0.04878048780487805,0.0,0.06666666666666667,0.1119356944764178,0.0,0.3098591549295775,0.14230396330529255,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
685,0,0.0777027027027027,0.19812975015535098,0.09613649577961786,0,0.0,0.30000000000000004,0.0,0.15387871158920982,0.0,0.056338028169014086,0.14357088451408231,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
686,0,0.0777027027027027,0.1803777663157763,0.04835424556172891,1,0.2682926829268293,0.1,0.0,0.2657002934934259,0.11764705882352941,0.18309859154929578,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
687,0,0.0777027027027027,0.2079740972660741,0.13616437612998564,1,0.21951219512195122,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.1948252283655399,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
688,0,0.0777027027027027,0.14074170979176676,0.10252279430929498,1,0.0975609756097561,0.0,0.0,0.19106024429570898,0.11764705882352941,0.3380281690140845,0.14985575650358499,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
689,0,0.0777027027027027,0.1803777663157763,0.07143691127231813,1,0.024390243902439025,0.0,0.0,0.04616811185637289,0.0,0.056338028169014086,0.18334160083184395,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
690,0,0.07882882882882883,0.104380772201355,0.09463515542351833,0,0.04878048780487805,0.0,0.0,0.17799563005175434,0.23529411764705882,0.4225352112676056,0.15190842530308277,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
691,0,0.07882882882882883,0.1923207551441934,0.22659625030516245,1,0.34146341463414637,0.0,0.0,0.0077895382435250494,0.06976794387479764,0.11267605633802817,0.16399132895658228,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
692,0,0.07882882882882883,0.1175334036081683,0.05004546478454645,1,0.12195121951219512,0.0,0.0,0.06474308752586361,0.0,0.2535211267605634,0.11845244512589853,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
693,0,0.07882882882882883,0.208205551376523,0.13663494549533028,1,0.7560975609756098,0.0,0.0,0.29167492024239794,0.11764705882352941,0.5352112676056339,0.17595063323158222,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
694,0,0.07882882882882883,0.1303187274049214,0.078669998785247,0,0.0,0.0,0.0,0.05674770235151186,0.47058823529411764,0.29577464788732394,0.12585564393455204,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
695,0,0.07882882882882883,0.19350066794637308,0.09906133795018099,0,0.4634146341463415,0.0,0.0,0.2540134992880943,0.058823529411764705,0.323943661971831,0.18884996782013982,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
696,0,0.07882882882882883,0.19940023195727155,0.1059347170510043,0,0.07317073170731708,0.0,0.0,0.10140823714971225,0.0,0.35211267605633806,0.15874871304542748,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
697,0,0.07882882882882883,0.11149295448656181,0.0598472241714618,1,0.17073170731707318,0.0,0.0,0.06707570323063812,0.0,0.2535211267605634,0.10775233111194432,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
698,0,0.07882882882882883,0.16222668917474029,0.0907444077135636,0,0.07317073170731708,0.0,0.0,0.1931899552056432,0.0,0.2112676056338028,0.14731422725693058,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
699,0,0.07882882882882883,0.1327791852312151,0.07477217484423446,0,0.14634146341463417,0.0,0.0,0.07638312775765078,0.11764705882352941,0.2112676056338028,0.16399132895658228,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
700,0,0.07882882882882883,0.16259148097925213,0.08817927395510602,0,0.0975609756097561,0.0,0.0,0.15766831543351528,0.0,0.2112676056338028,0.15716938558229163,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
701,1,0.07882882882882883,0.044552400455863964,0.03706883639635857,0,0.0,0.0,0.06666666666666667,0.07047844757307725,0.058823529411764705,0.16901408450704225,0.09772768981713692,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
702,0,0.07882882882882883,0.027965694475542598,0.029461888009208535,2,0.21695456454852105,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.15394305397533667,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
703,0,0.07882882882882883,0.16851871885118255,0.08740678539796135,0,0.07317073170731708,0.0,0.0,0.1039271194764047,0.0,0.4225352112676056,0.1703724030093236,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
704,0,0.07882882882882883,0.06244984112687962,0.033643940564376605,1,0.29268292682926833,0.0,0.0,0.1612860927097853,0.0,0.18309859154929578,0.12003229995842929,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
705,0,0.07882882882882883,0.1803777663157763,0.05706508599389793,1,0.2682926829268293,0.1,0.0,0.25217796910665696,0.11764705882352941,0.16901408450704225,0.15711734438043667,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
706,1,0.07882882882882883,0.06656821480954093,0.03752289455590164,0,0.12195121951219512,0.0,0.0,0.11183032028231814,0.0,0.22535211267605634,0.18181100918188808,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,0,0.07882882882882883,0.06572290414529279,0.028993677387549842,0,0.0,0.1,0.0,0.023153618948561747,0.5882352941176471,0.09859154929577466,0.14184028312435637,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
708,0,0.07882882882882883,0.12153856604115354,0.06824435169340107,0,0.12195121951219512,0.0,0.0,0.08525535755989598,0.11764705882352941,0.15492957746478875,0.1892898887977296,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
709,0,0.07995495495495496,0.02225481588077094,0.034539083793190074,0,0.07317073170731708,0.0,0.0,0.22962411852244538,0.0,0.16901408450704225,0.10705017615640877,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
710,0,0.07995495495495496,0.09336657551064562,0.05643058394238062,1,0.24390243902439024,0.02545696877380046,0.029962825278810407,0.13838121730166433,0.06976794387479764,0.2535211267605634,0.11675076013722163,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
711,0,0.07995495495495496,0.1803777663157763,0.04960555908711902,1,0.24390243902439024,0.0,0.0,0.2541457877406542,0.058823529411764705,0.18309859154929578,0.16326259211238045,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
712,0,0.07995495495495496,0.2494848888139738,0.13219225176286606,1,0.21951219512195122,0.02545696877380046,0.029962825278810407,0.3588948130945619,0.058823529411764705,0.6901408450704225,0.19741721146392796,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
713,0,0.07995495495495496,0.15230686789756645,0.09291327253278359,0,0.36585365853658536,0.0,0.0,0.1879468454414611,0.0,0.2535211267605634,0.11890330696702583,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
714,0,0.07995495495495496,0.2899491052537567,0.14715022484724186,0,0.0975609756097561,0.0,0.06666666666666667,0.1509411708341549,0.0,0.26760563380281693,0.16779894289796035,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
715,0,0.07995495495495496,0.1558365430819121,0.08539713577754215,1,0.36585365853658536,0.0,0.0,0.20146934425396718,0.0,0.5070422535211268,0.17314772976348322,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
716,0,0.07995495495495496,0.1803777663157763,0.04878117816888369,2,0.21695456454852105,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.05545304639969461,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
717,0,0.07995495495495496,0.42615984925293154,0.281584462483592,0,0.2105420202208576,0.0,0.0,0.118259586776095,0.0,0.29577464788732394,0.19633030732271883,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
718,0,0.07995495495495496,0.17842847690616295,0.09390276550903459,0,0.34146341463414637,0.0,0.06666666666666667,0.07408255499039568,0.0,0.1267605633802817,0.11920317272885872,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
719,0,0.07995495495495496,0.42877880282877173,0.2843123495563793,0,0.2105420202208576,0.0,0.0,0.09842378973552052,0.0,0.29577464788732394,0.20007888074407612,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
720,0,0.07995495495495496,0.12495251417027475,0.060177448287493114,0,0.3902439024390244,0.0,0.2,0.18901467786962636,0.0,0.5211267605633803,0.11763829552937352,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
721,0,0.07995495495495496,0.14207508673239627,0.06904750391846295,0,0.024390243902439025,0.0,0.13333333333333333,0.10134733526983031,0.11764705882352941,0.23943661971830987,0.16858595887459155,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
722,0,0.07995495495495496,0.16591737591418082,0.0813860921396046,0,0.1951219512195122,0.0,0.0,0.042069431955145606,0.058823529411764705,0.323943661971831,0.1985726970697185,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
723,1,0.07995495495495496,0.11481381781039379,0.061327335834387896,0,0.002439024390243903,0.0,0.0,0.15387871158920982,0.0,0.0,0.16399132895658228,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
724,0,0.07995495495495496,0.18668535071587244,0.09572489500642167,1,0.5609756097560976,0.0,0.0,0.2926258572272455,0.058823529411764705,0.647887323943662,0.14470840558894882,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
725,0,0.07995495495495496,0.1803777663157763,0.03614538824331385,1,0.23110539270530317,0.02545696877380046,0.029962825278810407,0.25896378289024036,0.06976794387479764,0.14084507042253522,0.14754782400763375,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
726,0,0.07995495495495496,0.2988122882006204,0.19842223634847608,0,0.1951219512195122,0.0,0.0,0.16839454636831777,0.0,0.28169014084507044,0.16875408352167107,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
727,0,0.07995495495495496,0.15033950795875084,0.06702606057961408,1,0.12195121951219512,0.0,0.0,0.10553200063437759,0.0,0.47887323943661975,0.17432444659322235,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
728,0,0.07995495495495496,0.1614920739546199,0.07901083724786503,0,0.17073170731707318,0.0,0.0,0.05168903251716196,0.058823529411764705,0.3380281690140845,0.19331357716392966,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
729,0,0.07995495495495496,0.1803777663157763,0.04874461764175165,1,0.21951219512195122,0.0,0.0,0.2618381224336217,0.11764705882352941,0.16901408450704225,0.16368903498118462,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
